date,close,portfolio_value,daily_return,position,beta,g_pos,g_neg,holding_days,target_days,cash
2017-02-17,1437.2,110000.0,0.0,0,2.9,0.0,0.0,0,0,110000.0
2017-02-20,1404.0,110000.0,0.0,0,3.0,362.9007833661994,0.0,0,0,110000.0
2017-02-21,1086.2000000000003,110000.0,0.0,0,3.4,641.6883818768463,0.0,0,0,110000.0
2017-02-22,996.25,110000.0,0.0,0,3.5,591.6835432294945,0.0,0,0,110000.0
2017-02-23,934.1999999999998,110000.0,0.0,0,3.6,447.1739597553994,20.276130811619552,0,0,110000.0
2017-02-24,913.5499999999997,110000.0,0.0,0,3.7,239.1755931631523,104.39204993365883,0,0,110000.0
2017-02-27,970.1999999999998,110000.0,0.0,0,3.7,18.369465815767292,200.10735115770342,0,0,110000.0
2017-02-28,778.0500000000002,110000.0,0.0,0,3.9,0.0,243.47276350257357,0,0,110000.0
2017-03-01,750.0,110000.0,0.0,0,4.0,0.0,476.50050798437445,0,0,110000.0
2017-03-02,705.5500000000002,110000.0,0.0,0,4.1,0.0,747.3519383503932,0,0,110000.0
2017-03-03,1158.0,110000.0,0.0,0,3.5,0.0,1081.8942855609737,0,0,110000.0
2017-03-06,2211.1000000000004,110000.0,0.0,0,1.9,1.7294091767291633,969.0522661662744,0,0,110000.0
2017-03-07,2435.6,110000.0,0.0,0,1.6,971.976840920179,0.0,0,0,110000.0
2017-03-08,2498.9,110000.0,0.0,0,1.4,2070.967023228376,0.0,0,0,110000.0
2017-03-09,2336.2,110196.0,0.0017818181818181067,-10,1.6,0.0,0.0,0,2,66534.0
2017-03-10,2221.2,110038.0,-0.0014338088496860246,-10,1.8,829.9003504362365,0.0,1,2,66534.0
2017-03-13,2235.0,109958.0,-0.0007270215743652164,0,2.0,1479.010162990976,0.0,2,0,109958.0
2017-03-14,2289.65,109958.0,0.0,0,1.9,2055.235933839155,0.0,2,0,109958.0
2017-03-15,2119.55,109958.0,0.0,0,2.1,2591.4260892689595,0.0,2,0,109958.0
2017-03-16,1663.4499999999998,109958.0,0.0,0,2.7,2875.7326600458023,0.0,2,0,109958.0
2017-03-17,1500.0500000000002,109958.0,0.0,0,2.9,2657.170084415948,0.0,2,0,109958.0
2017-03-20,1517.65,109958.0,0.0,0,2.9,2243.5585430177866,143.759887173267,2,0,109958.0
2017-03-21,1551.0000000000002,109958.0,0.0,0,2.8,1806.3018326707504,334.3317482548024,2,0,109958.0
2017-03-22,1475.05,109958.0,0.0,0,2.9,1360.2863938053974,563.8734522465918,2,0,109958.0
2017-03-23,1385.5,109958.0,0.0,0,3.0,803.2534109370986,944.2261836640075,2,0,109958.0
